material_absorber,material_etl,material_htl,absorber_band_gap_eV,etl_band_gap_eV,htl_band_gap_eV,cbo_eV,vbo_eV,absorber_etl_type,absorber_htl_type,gap_method,functional,gap_type,material_class,source_doi,source_paper
1T-ZnI2,1T-SnSe2,1T-ZnI2,2.59,1.44,2.59,-1.33,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoS2,1T-SnSe2,2H-MoS2,2.22,1.44,2.22,-0.96,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,1T-SnSe2,2H-MoSe2,1.95,1.44,1.95,-1.32,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WS2,1T-SnSe2,2H-WS2,2.2,1.44,2.2,-1.3,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,1T-SnSe2,2H-WSe2,1.88,1.44,1.88,-1.6,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-ZrSe2,1T-TiS2,1T-ZrSe2,0.94,0.71,0.94,-0.5,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,1T-TiS2,2H-MoSe2,1.95,0.71,1.95,-1.85,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WS2,1T-TiS2,2H-WS2,2.2,0.71,2.2,-1.83,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-YbI2,2H-GeI2,1T-YbI2,2.35,2.36,2.35,-1.12,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-ZrCl2,1T-ZnBr2,2H-ZrCl2,1.55,4.61,1.55,-0.18,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoTe2,1T-ZnI2,2H-MoTe2,1.5,2.59,1.5,-0.1,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,1T-ZnI2,2H-WSe2,1.88,2.59,1.88,-0.27,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WTe2,1T-ZnI2,2H-WTe2,1.3,2.59,1.3,-0.23,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-ZrCl2,1T-ZnI2,2H-ZrCl2,1.55,2.59,1.55,-0.82,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-ZrSe2,1T-ZrS2,1T-ZrSe2,0.94,1.95,0.94,-0.04,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoS2,1T-ZrS2,2H-MoS2,2.22,1.95,2.22,-1.03,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,1T-ZrS2,2H-MoSe2,1.95,1.95,1.95,-1.39,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WS2,1T-ZrS2,2H-WS2,2.2,1.95,2.2,-1.37,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,1T-ZrS2,2H-WSe2,1.88,1.95,1.88,-1.67,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,1T-ZrSe2,2H-MoSe2,1.95,0.94,1.95,-1.35,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoTe2,1T-ZrSe2,2H-MoTe2,1.5,0.94,1.5,-1.46,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WS2,1T-ZrSe2,2H-WS2,2.2,0.94,2.2,-1.33,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,1T-ZrSe2,2H-WSe2,1.88,0.94,1.88,-1.63,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,2H-GeI2,2H-MoSe2,1.95,2.36,1.95,-0.1,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoTe2,2H-GeI2,2H-MoTe2,1.5,2.36,1.5,-0.21,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,2H-GeI2,2H-WSe2,1.88,2.36,1.88,-0.38,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WTe2,2H-GeI2,2H-WTe2,1.3,2.36,1.3,-0.34,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,2H-MoS2,2H-MoSe2,1.95,2.22,1.95,-0.36,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoTe2,2H-MoS2,2H-MoTe2,1.5,2.22,1.5,-0.47,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,2H-MoS2,2H-WSe2,1.88,2.22,1.88,-0.64,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WTe2,2H-MoS2,2H-WTe2,1.3,2.22,1.3,-0.6,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,2H-WS2,2H-MoSe2,1.95,2.2,1.95,-0.02,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-ZrCl2,2H-MoSe2,2H-ZrCl2,1.55,1.95,1.55,-0.83,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-ZrCl2,2H-MoTe2,2H-ZrCl2,1.55,1.5,1.55,-0.72,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,2H-WS2,2H-WSe2,1.88,2.2,1.88,-0.3,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WTe2,2H-WS2,2H-WTe2,1.3,2.2,1.3,-0.26,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-ZrCl2,2H-WSe2,2H-ZrCl2,1.55,1.88,1.55,-0.55,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-ZrCl2,2H-WTe2,2H-ZrCl2,1.55,1.3,1.55,-0.59,0.0,Type I,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoS2,1T-CdBr2,2H-MoS2,2.22,4.32,2.22,0.6,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,1T-CdBr2,2H-MoSe2,1.95,4.32,1.95,0.24,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoTe2,1T-CdBr2,2H-MoTe2,1.5,4.32,1.5,0.13,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WS2,1T-CdBr2,2H-WS2,2.2,4.32,2.2,0.26,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-CdI2,1T-CdCl2,1T-CdI2,2.99,5.36,2.99,0.06,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-GeBr2,1T-CdCl2,1T-GeBr2,3.09,5.36,3.09,0.64,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-GeI2,1T-CdCl2,1T-GeI2,2.64,5.36,2.64,0.19,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-HfS2,1T-CdCl2,1T-HfS2,2.04,5.36,2.04,1.51,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-HfSe2,1T-CdCl2,1T-HfSe2,1.1,5.36,1.1,1.4,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-HgBr2,1T-CdCl2,1T-HgBr2,3.79,5.36,3.79,0.39,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-CdCl2,1T-MgCl2,1T-CdCl2,5.36,7.49,5.36,1.78,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-OTl2,1T-CdCl2,1T-OTl2,1.51,5.36,1.51,0.38,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-PbI2,1T-CdCl2,1T-PbI2,2.65,5.36,2.65,0.56,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-PtO2,1T-CdCl2,1T-PtO2,3.5,5.36,3.5,1.03,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-PtS2,1T-CdCl2,1T-PtS2,2.65,5.36,2.65,0.76,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-PtSe2,1T-CdCl2,1T-PtSe2,1.72,5.36,1.72,0.62,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-PtTe2,1T-CdCl2,1T-PtTe2,0.62,5.36,0.62,0.39,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-SnS2,1T-CdCl2,1T-SnS2,2.48,5.36,2.48,1.46,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-SnSe2,1T-CdCl2,1T-SnSe2,1.44,5.36,1.44,1.67,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-TiS2,1T-CdCl2,1T-TiS2,0.71,5.36,0.71,2.2,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-ZnI2,1T-CdCl2,1T-ZnI2,2.59,5.36,2.59,0.34,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-ZrS2,1T-CdCl2,1T-ZrS2,1.95,5.36,1.95,1.74,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-ZrSe2,1T-CdCl2,1T-ZrSe2,0.94,5.36,0.94,1.7,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-GeI2,1T-CdCl2,2H-GeI2,2.36,5.36,2.36,0.45,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoS2,1T-CdCl2,2H-MoS2,2.22,5.36,2.22,0.71,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,1T-CdCl2,2H-MoSe2,1.95,5.36,1.95,0.35,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoTe2,1T-CdCl2,2H-MoTe2,1.5,5.36,1.5,0.24,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WS2,1T-CdCl2,2H-WS2,2.2,5.36,2.2,0.37,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,1T-CdCl2,2H-WSe2,1.88,5.36,1.88,0.07,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WTe2,1T-CdCl2,2H-WTe2,1.3,5.36,1.3,0.11,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-GeI2,1T-CdI2,1T-GeI2,2.64,2.99,2.64,0.13,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-HfSe2,1T-CdI2,1T-HfSe2,1.1,2.99,1.1,1.34,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-CdI2,1T-MgBr2,1T-CdI2,2.99,5.86,2.99,1.27,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-CdI2,1T-MgCl2,1T-CdI2,2.99,7.49,2.99,1.84,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-CdI2,1T-MgI2,1T-CdI2,2.99,4.16,2.99,1.01,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-OTl2,1T-CdI2,1T-OTl2,1.51,2.99,1.51,0.32,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-PtSe2,1T-CdI2,1T-PtSe2,1.72,2.99,1.72,0.56,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-PtTe2,1T-CdI2,1T-PtTe2,0.62,2.99,0.62,0.33,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-TiS2,1T-CdI2,1T-TiS2,0.71,2.99,0.71,2.14,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-CdI2,1T-ZnBr2,1T-CdI2,2.99,4.61,2.99,0.36,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-CdI2,1T-ZnCl2,1T-CdI2,2.99,6.12,2.99,0.89,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-ZnI2,1T-CdI2,1T-ZnI2,2.59,2.99,2.59,0.28,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-ZrSe2,1T-CdI2,1T-ZrSe2,0.94,2.99,0.94,1.64,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-GeI2,1T-CdI2,2H-GeI2,2.36,2.99,2.36,0.39,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoS2,1T-CdI2,2H-MoS2,2.22,2.99,2.22,0.65,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoSe2,1T-CdI2,2H-MoSe2,1.95,2.99,1.95,0.29,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-MoTe2,1T-CdI2,2H-MoTe2,1.5,2.99,1.5,0.18,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WS2,1T-CdI2,2H-WS2,2.2,2.99,2.2,0.31,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WSe2,1T-CdI2,2H-WSe2,1.88,2.99,1.88,0.01,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
2H-WTe2,1T-CdI2,2H-WTe2,1.3,2.99,1.3,0.05,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-HfS2,1T-GeBr2,1T-HfS2,2.04,3.09,2.04,0.87,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-HfSe2,1T-GeBr2,1T-HfSe2,1.1,3.09,1.1,0.76,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-GeBr2,1T-HgBr2,1T-GeBr2,3.09,3.79,3.09,0.25,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-GeBr2,1T-MgBr2,1T-GeBr2,3.09,5.86,3.09,1.85,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
1T-GeBr2,1T-MgCl2,1T-GeBr2,3.09,7.49,3.09,2.42,0.0,Type III,Type I,DFT_HSE06_monolayer,HSE06,fundamental_quasiparticle,2D_monolayer_vdW,10.1038/s41699-021-00200-9,Paper1 vdW heterobilayer (Supp Table 3 + Table 2 HSE06)
